https://twitter.com/ecomEddie/status/1760653751520555324,"Thanks, Lasse! I appreciate that"
https://twitter.com/ecomEddie/status/1760653751520555324,He is legend.
https://twitter.com/ecomEddie/status/1760653751520555324,I agree!
https://twitter.com/ecomEddie/status/1760653751520555324,I love watching him.
https://twitter.com/ecomEddie/status/1760653751520555324,Me too!
https://twitter.com/ecomEddie/status/1760653751520555324,I came across Naval’s work and got inspired as well!
https://twitter.com/ecomEddie/status/1760653751520555324,Makes the two of us
https://twitter.com/ecomEddie/status/1760653751520555324,I love how he channels the Gita in a secular way.
https://twitter.com/ecomEddie/status/1760653751520555324,Me too! It's so inspiring
https://twitter.com/ecomEddie/status/1760653751520555324,"When you were young?
Man, you're young; only have lived one third of your life.
Great post though."
https://twitter.com/ecomEddie/status/1760653751520555324,Haha thanks 
https://twitter.com/ecomEddie/status/1760653751520555324,Lovely thread 
https://twitter.com/ecomEddie/status/1760653751520555324,Thanks!
https://twitter.com/elonmusk/status/1760851557766361401,Sup
https://twitter.com/elonmusk/status/1760851557766361401,"$pork 
@Pond0x
 $pndc "
https://twitter.com/elonmusk/status/1760851557766361401,Sup
https://twitter.com/elonmusk/status/1760851557766361401,#BitcoinTrolls
https://twitter.com/elonmusk/status/1760851557766361401,"A Letter to All Trolls
https://ord.io/60978269
Hear ye, hear ye, all #trolls of the realm! We've taken our first triumphant steps, and now, faced with a barrage of inquiries from our esteemed community, it's only fitting that we provide some much-needed clarity. Moreover, it's…"
https://twitter.com/elonmusk/status/1760803376466653579,Lmao! These people have no shame. 
https://twitter.com/elonmusk/status/1760803376466653579,Imagine typing that and clicking post 
https://twitter.com/elonmusk/status/1760803376466653579,He gets disappointed when there's not enough of this.
https://twitter.com/elonmusk/status/1760803376466653579,Just when I thought I couldn’t be more of an Elon fanboy 
https://twitter.com/elonmusk/status/1760803376466653579,Jack when the commies lose 
https://twitter.com/elonmusk/status/1760803376466653579,Haha… His labia reduction surgery made him way more emotional than expected.
https://twitter.com/elonmusk/status/1760803376466653579,His tears of soy bring me tears of joy.
https://twitter.com/elonmusk/status/1760803376466653579,This site gets better every day
https://twitter.com/elonmusk/status/1760803376466653579,And then he filled out 12 more absentee ballots
https://twitter.com/elonmusk/status/1760803376466653579,That him?
https://twitter.com/elonmusk/status/1760803376466653579,you've gyatt to be rizzing me rn this can't be real
https://twitter.com/elonmusk/status/1760803376466653579,You just requested “all the smoke”
https://twitter.com/elonmusk/status/1760803376466653579,"At this rate, he's gonna cry again and move to Threads"
https://twitter.com/elonmusk/status/1760803376466653579,I’m never deleting this app.
https://twitter.com/elonmusk/status/1760803376466653579,Good job calling him out. Based.
https://twitter.com/elonmusk/status/1760803376466653579,Time to change his tampon
https://twitter.com/elonmusk/status/1760803376466653579,Thankfully we Elon fans don’t have to call our mommys.  She’s just right upstairs!
https://twitter.com/elonmusk/status/1760803376466653579,Yup
https://twitter.com/elonmusk/status/1760803376466653579,The new dystopian future is here!
https://twitter.com/elonmusk/status/1760803376466653579,Elon woke up and chose war today. WOWZA!
https://twitter.com/elonmusk/status/1760803376466653579,Sounds like he has estrogen poisoning tbh.
https://twitter.com/elonmusk/status/1760803376466653579,Tell me you pee sitting down without telling me
https://twitter.com/elonmusk/status/1760803376466653579,I need an early life check on this White hating guy
https://twitter.com/elonmusk/status/1760803376466653579,"Being White is both biological and cultural. We are the descendants of a magnificent heritage which, like Whites themselves, is being run down. But only the biological inheritors of that culture can carry it forward meaningfully. So we need to be proud of being who we are: Whites…"
https://twitter.com/AJEnglish/status/1761006087971500216,A group of German lawyers sue politicians including Chancellor Olaf Scholz over ‘complicity’ in Israel's war on Gaza https://aje.io/o7cbi2
https://twitter.com/AJEnglish/status/1761006087971500216,Germans will always support the state of Israel. Nobody can change this after what happened during WW2
https://twitter.com/AJEnglish/status/1761006087971500216,Good
https://twitter.com/AJEnglish/status/1761006087971500216,"South Africa is also planning to prosecute its citizens who have participated in that conflict as members of the Isreal Defense Forces. Live is increasingly becoming ""hell"" for these war criminals."
https://twitter.com/AJEnglish/status/1761006087971500216,Germany still over-apologising for something that happened in the early 1940’s.  no need.
https://twitter.com/AJEnglish/status/1761006087971500216,Take a look at the handshake and you'll know what's going on
https://twitter.com/AJEnglish/status/1761006087971500216,
https://twitter.com/AJEnglish/status/1761006087971500216,About time!!!!
https://twitter.com/AJEnglish/status/1761006087971500216,As they should!
https://twitter.com/AJEnglish/status/1761006087971500216,"Germany always wrong side of the history 
Now supporting #GazaGenocide"
https://twitter.com/AJEnglish/status/1761006087971500216,at last! what we are seeing from German leadership ( Greens included) makes me wonder on what basis is EU standing…
https://twitter.com/timesofindia/status/1760914889227350116,"Stop eating at 
@McDonalds
 

Better to switch 
@BurgerKing"
https://twitter.com/timesofindia/status/1760914889227350116,
https://twitter.com/timesofindia/status/1760914889227350116,Pathetic.
https://twitter.com/timesofindia/status/1760914889227350116,"Why only #McDonald's ?

Almost restaurants on #Zomato #swiggy are using third rated substitutes for Oil & Cheese, why not them ?

Infact, have read that Namkeen manufacturers too use, already used oil by companies like Lays."
https://twitter.com/timesofindia/status/1760914889227350116,Is Jio coming with any JioDonalds ???? Free veg burger for a month 
https://twitter.com/timesofindia/status/1760914889227350116,"@foodpharmer2
 .. please do a video educating people about these practices done by fast food joints ..."
https://twitter.com/timesofindia/status/1760914889227350116,"@dominos_india
 not long for u to get caught like this. In the name of cheese u add some crap. God knows what is it."
https://twitter.com/timesofindia/status/1760914889227350116,Nikalo inko India se!
https://twitter.com/timesofindia/status/1760914889227350116,Kamse kaam thela Wale samne..real cheese use karte hai
https://twitter.com/timesofindia/status/1760914889227350116,Finally some actions by the FDAs.
https://twitter.com/timesofindia/status/1760914889227350116,Like McDonalds isn't already unhealthy enough
https://twitter.com/timesofindia/status/1760914889227350116,Just a while back I got this huge cheese slice almost the size of the patty 
https://twitter.com/timesofindia/status/1760914889227350116,It's a global brand company.we should really not be eating any of this garbage anyway... Its an serious issue but these unhealthy foods are also extremely unhelpful to health and longevity. #McDonalds
https://twitter.com/timesofindia/status/1760914889227350116,"Why Brands are bothered by Govt. for their violations nearing elections. PM CARES , E BOND or CHANDA/PARCHI ? For the rest of the 4.5 years there is no such crackdown.... are the food and other products safe to consume for the rest of the times ?"
https://twitter.com/timesofindia/status/1760914889227350116,Ban this unhealthy brand McDonald's
https://twitter.com/timesofindia/status/1760914889227350116,"WTH is this 
@McDonalds"
https://twitter.com/timesofindia/status/1760914889227350116,Boycott mcd free palestine 
https://twitter.com/timesofindia/status/1760914889227350116,"McDonald’s is literally the go to burger brand for so many people. Shocking they would do this! 
@mcdonaldsindia"
https://twitter.com/timesofindia/status/1760914889227350116,"Hi, We want to assure you that we use real, milk-based, quality cheese in products. Our team is actively engaged with authorities on this front. Our promise of ingredient transparency and commitment to serving delectable, high-quality meals remains unchanged."
https://twitter.com/timesofindia/status/1760914889227350116,Pathetic! These foreign companies running businesses in India all need to be scrutinised by the FDA
https://twitter.com/timesofindia/status/1760914889227350116,"Ye Madharsut India mein aake hi fraud karna seekh jaate Hain. US , UK mein Lavre log barabar rehte Hain"
https://twitter.com/timesofindia/status/1760914889227350116,"The Maharashtra FDA has cracked down on fast food giant #McDonald's, slamming them for a cheesy deception -- using substitutes in burgers and nuggets instead of real cheese.

Read: http://toi.in/xDzK0b/a24gk"
https://twitter.com/POTUS/status/1760812355204592101,"I won't mince words.
 
The overwhelming majority of Palestinians are not Hamas. And Hamas does not represent the Palestinian people.
 
In fact, they're also suffering as a result of Hamas' terrorism. We need to be clear-eyed about that reality."
https://twitter.com/POTUS/status/1760812355204592101,"We won’t mince our words.

The overwhelming majority of Palestinians are supporters of Hamas."
